AI Data Engineer,Thomson Reuters,Greater Hyderabad Area,https://in.linkedin.com/jobs/view/ai-data-engineer-at-thomson-reuters-4422832353,"python, go, sql, dbt, snowflake, aws",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Database Engineer,bebo Technologies,"Chandigarh, India",https://in.linkedin.com/jobs/view/database-engineer-at-bebo-technologies-4430374182,"python, pyspark, delta lake, kafka",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
"Databricks, Data Engineer",Tata Consultancy Services,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/databricks-data-engineer-at-tata-consultancy-services-4430334437,"sql, spark, pyspark, databricks, snowflake, synapse, aws, azure, gcp, ci/cd",2026-06-21,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,Live Connections,Greater Bengaluru Area,https://in.linkedin.com/jobs/view/data-engineer-at-live-connections-4430373500,,2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,Prophecy Technologies,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/data-engineer-at-prophecy-technologies-4430373562,"sql, databricks, kafka, snowflake, azure, terraform, ci/cd",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,Avigna.AI,"Pune City, Maharashtra, India",https://in.linkedin.com/jobs/view/data-engineer-at-avigna-ai-4420411286,"python, go, pyspark, azure, ci/cd",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,Vivanti Consulting,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-at-vivanti-consulting-4365947482,"python, java, scala, go, sql, spark, hadoop, databricks, dbt, snowflake, bigquery, aws, azure, gcp",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Specialist Software Engineer-Data Enigneer,Societe Generale Global Solution Centre,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/specialist-software-engineer-data-enigneer-at-societe-generale-global-solution-centre-4391949450,"python, java, scala, sql, spark, hadoop",2026-06-21,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,Questhiring,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/data-engineer-at-questhiring-4431668148,"python, sql, pyspark, athena, airflow, kafka, redshift, aws, s3, emr, glue, lambda",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,"InfoSpeed Services, Inc.","Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-at-infospeed-services-inc-4430384098,"sql, mongodb",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,ConveGenius.AI,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-engineer-at-convegenius-ai-4428946474,"python, java, scala, sql, spark, hadoop, kafka, bigquery, redshift, aws, azure, gcp",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
"AWS Data Engineer (5-10 Years), Bangalore, Chennai, Hyderabad, Pune, Bhubaneswar, Kochi",Tata Consultancy Services,Greater Bengaluru Area,https://in.linkedin.com/jobs/view/aws-data-engineer-5-10-years-bangalore-chennai-hyderabad-pune-bhubaneswar-kochi-at-tata-consultancy-services-4430377064,"python, spark, pyspark, databricks, airflow, redshift, dynamodb, aws, s3, emr, glue, lambda",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
GCP Data Engineer,OmegaHires,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/gcp-data-engineer-at-omegahires-4431643710,"sql, bigquery, gcp",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,algoleap,"Bangalore North Rural, Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-at-algoleap-4428935327,sql,2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer - Snowflake,Vivanti Consulting,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-snowflake-at-vivanti-consulting-4365960034,"python, java, scala, go, sql, databricks, snowflake, aws, azure, gcp, s3",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineers & Consultants,JMAN Group,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-engineers-consultants-at-jman-group-4428921556,"python, go, sql, spark, databricks, snowflake, redshift, aws, azure, docker, kubernetes, ci/cd",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,atsMantra,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-at-atsmantra-4431667067,snowflake,2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Zeta Global - CDP ETL & Database Engineer ( 0-0 yrs ),ETCIO - Cloud Data Center,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/zeta-global-cdp-etl-database-engineer-0-0-yrs-at-etcio-cloud-data-center-4431645411,"python, scala, javascript, sql, airflow, kafka, snowflake, aws, s3, emr",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Compensation Data Engineer,Hewlett Packard Enterprise,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/compensation-data-engineer-at-hewlett-packard-enterprise-4431670744,java,2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
"Data Engineer, Smart Factory Solutions",Magna International,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-engineer-smart-factory-solutions-at-magna-international-4371835242,"sql, mysql",2026-06-21,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Warehouse Engineer,Simplify Healthcare,"Pune City, Maharashtra, India",https://in.linkedin.com/jobs/view/data-warehouse-engineer-at-simplify-healthcare-4430387471,"sql, dbt, snowflake, bigquery, redshift, azure, gcp",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Advanced Engineer Data [T500-26858],Albertsons Companies India,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/advanced-engineer-data-t500-26858-at-albertsons-companies-india-4431681163,"sql, spark, databricks, iceberg, airflow, kafka, bigquery, gcp, dataflow, ci/cd",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Databricks Data Engineer,Multitude,"Bratislava, Bratislava, Slovakia",https://sk.linkedin.com/jobs/view/databricks-data-engineer-at-multitude-4421631577,"python, sql, pyspark, databricks, azure, ci/cd",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,HeadHunters Hub,"Vilniaus, Lithuania",https://lt.linkedin.com/jobs/view/data-engineer-at-headhunters-hub-4428593547,"python, sql, spark, databricks, airflow, dbt, kafka, aws, azure",2026-06-21,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,HCLTech – Hungary,"Budapest, Hungary",https://hu.linkedin.com/jobs/view/data-engineer-at-hcltech-%E2%80%93-hungary-4418248737,"python, go, sql, spark, hive, presto, airflow, dagster, flink, snowflake, bigquery, redshift, aws, azure",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
【Data Engineer | Global Team | English Only | Tokyo】,SPOTTED,"Tokyo, Japan",https://jp.linkedin.com/jobs/view/%E3%80%90data-engineer-global-team-english-only-tokyo%E3%80%91-at-spotted-4430370693,"python, java, spark, hadoop, airflow, kafka, snowflake, bigquery, redshift, aws, azure, gcp, docker, kubernetes",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,KBC Technologies Group,Germany,https://de.linkedin.com/jobs/view/data-engineer-at-kbc-technologies-group-4430546538,"python, scala, sql, spark, pyspark, databricks, delta lake, azure, ci/cd",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
GCP Data Engineer,Crescent Techservices,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/gcp-data-engineer-at-crescent-techservices-4428915517,gcp,2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer - Pyspark,Tata Consultancy Services,"Bhubaneswar, Odisha, India",https://in.linkedin.com/jobs/view/data-engineer-pyspark-at-tata-consultancy-services-4431665034,"sql, snowflake",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Python-AWS-DE,Zorba AI,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/python-aws-de-at-zorba-ai-4430365816,"python, sql, postgresql, aws, s3, lambda",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Python+ Pyspark+ AWS Developer,MyRemoteTeam Inc,India,https://in.linkedin.com/jobs/view/python%2B-pyspark%2B-aws-developer-at-myremoteteam-inc-4431646357,"python, sql, pyspark, kafka, mongodb, aws",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Python Data Engineering Expert,Atlas,"To, Ibaraki, Japan",https://jp.linkedin.com/jobs/view/python-data-engineering-expert-at-atlas-4430365085,"python, sql, snowflake, postgresql, aws, s3",2026-06-21,2026-06-22T12:16:28.803Z,mid/unspecified,false
Clojure Architect IRC276439,GlobalLogic,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/clojure-architect-irc276439-at-globallogic-4362181733,"python, spark, databricks, snowflake, terraform",2026-06-21,2026-06-22T12:16:28.803Z,mid/unspecified,false
Snowflake AWS Developer,Virtusa,"Andhra Pradesh, India",https://in.linkedin.com/jobs/view/snowflake-aws-developer-at-virtusa-4428916766,"python, dbt, aws",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Specialist Software Engineer - SPARK,Societe Generale Global Solution Centre,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/specialist-software-engineer-spark-at-societe-generale-global-solution-centre-4139642958,"python, scala, spark, hive, airflow",2026-06-21,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer – Python / PySpark,Arelance,"Málaga, Andalusia, Spain",https://es.linkedin.com/jobs/view/data-engineer-%E2%80%93-python-pyspark-at-arelance-4431678351,"python, pyspark, iceberg",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Python Developer (m/w/d) – Backend & Data Engineering,Stiftung Kirchliches Rechenzentrum Südwestdeutschland,"Eggenstein, Baden-Württemberg, Germany",https://de.linkedin.com/jobs/view/python-developer-m-w-d-%E2%80%93-backend-data-engineering-at-stiftung-kirchliches-rechenzentrum-s%C3%BCdwestdeutschland-4430375243,"python, sql, postgresql",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,Nextar,Italy,https://it.linkedin.com/jobs/view/data-engineer-at-nextar-4428916883,"python, java, spark, databricks",2026-06-22,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer,Aristocrat,"Warsaw, Mazowieckie, Poland",https://pl.linkedin.com/jobs/view/data-engineer-at-aristocrat-4411776176,"sql, spark, databricks, delta lake, kafka, snowflake, azure, ci/cd",2026-06-21,2026-06-22T12:16:28.803Z,mid/unspecified,false
Data Engineer in Risk and Compliance Tribe,Danske Bank,"Vilnius, Vilniaus, Lithuania",https://lt.linkedin.com/jobs/view/data-engineer-in-risk-and-compliance-tribe-at-danske-bank-4425575101,"python, databricks, aws, terraform, ci/cd",2026-06-21,2026-06-22T12:16:28.803Z,mid/unspecified,false
