Data Engineer,Reale Seguros,"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/data-engineer-at-reale-seguros-4432610656,,2026-08-29,2026-08-30T11:58:25.124Z,mid/unspecified,false
Engenheiro(a) de Dados – Modernização de Plataforma de Dados e Fundação para IA,CNP Seguradora,"Barueri, São Paulo, Brazil",https://br.linkedin.com/jobs/view/engenheiro-a-de-dados-%E2%80%93-moderniza%C3%A7%C3%A3o-de-plataforma-de-dados-e-funda%C3%A7%C3%A3o-para-ia-at-cnp-seguradora-4427258959,"python, sql, spark, kafka, postgresql, aws, glue",2026-08-29,2026-08-30T11:58:25.124Z,mid/unspecified,false
Ingénieur Data (H/F),Thales,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/ing%C3%A9nieur-data-h-f-at-thales-4450785527,"python, scala, sql, bash, spark, pyspark, iceberg, airflow, gcp",2026-08-29,2026-08-30T11:58:25.124Z,mid/unspecified,false
Data Engineer (Palantir),SII Group Switzerland,"Zurich, Zurich, Switzerland",https://ch.linkedin.com/jobs/view/data-engineer-palantir-at-sii-group-switzerland-4442108304,"python, sql, pyspark",2026-08-29,2026-08-30T11:58:25.124Z,mid/unspecified,false
Développeur(euse) en ingénierie des données,Intact,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/d%C3%A9veloppeur-euse-en-ing%C3%A9nierie-des-donn%C3%A9es-at-intact-4450735758,"python, databricks",2026-08-29,2026-08-30T11:58:25.124Z,mid/unspecified,false
Engenheiro(a) de Dados Pleno - SP,innolevels,Greater São Paulo Area,https://br.linkedin.com/jobs/view/engenheiro-a-de-dados-pleno-sp-at-innolevels-4458814850,"sql, spark, databricks, delta lake, azure, ci/cd",2026-08-30,2026-08-30T11:58:25.124Z,mid/unspecified,false
Data Engineer,Zones IT Solutions,"Islamabad, Islāmābād, Pakistan",https://pk.linkedin.com/jobs/view/data-engineer-at-zones-it-solutions-4441900247,"sql, spark, pyspark, databricks, azure",2026-08-29,2026-08-30T11:58:25.124Z,mid/unspecified,false
Data Engineer III,Stifel Financial Corp.,"Memphis, TN",https://www.linkedin.com/jobs/view/data-engineer-iii-at-stifel-financial-corp-4413826836,"python, sql, pyspark, airflow, redshift, postgres, postgresql, aws, s3, glue, lambda, terraform",2026-08-29,2026-08-30T11:58:25.124Z,mid/unspecified,false
Data Engineer,SII Group Switzerland,"Zurich, Zurich, Switzerland",https://ch.linkedin.com/jobs/view/data-engineer-at-sii-group-switzerland-4441998593,,2026-08-29,2026-08-30T11:58:25.124Z,mid/unspecified,false
"Data Engineer I, Burger King",Burger King,"Miami, FL",https://www.linkedin.com/jobs/view/data-engineer-i-burger-king-at-burger-king-4450512599,"python, athena, airflow, snowflake, aws, s3, emr, glue, terraform",2026-08-29,2026-08-30T11:58:25.124Z,mid/unspecified,false
