Data Engineer GCP F/H,Onepoint,"Toulouse, Occitanie, France",https://fr.linkedin.com/jobs/view/data-engineer-gcp-f-h-at-onepoint-4329225831,"python, java, go, spark, athena, airflow, kafka, bigquery, redshift, mongodb, gcp, dataflow, pubsub, docker, kubernetes, terraform, ansible, ci/cd",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Analyst,Birla Opus,"Maharashtra, India",https://in.linkedin.com/jobs/view/data-analyst-at-birla-opus-4341279420,"python, sql",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Analyst I,Capitec,"Sandton, Gauteng, South Africa",https://za.linkedin.com/jobs/view/data-analyst-i-at-capitec-4378771470,"python, sql",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer II,Yahoo,United States,https://www.linkedin.com/jobs/view/data-engineer-ii-at-yahoo-4368978586,"spark, hive, kafka, dataproc, dataflow",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer,EY,Greater Kuala Lumpur,https://my.linkedin.com/jobs/view/data-engineer-at-ey-4377686380,,2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Associate Data Analyst,HungerStation | هنقرستيشن,"Riyadh, Riyadh, Saudi Arabia",https://sa.linkedin.com/jobs/view/associate-data-analyst-at-hungerstation-%D9%87%D9%86%D9%82%D8%B1%D8%B3%D8%AA%D9%8A%D8%B4%D9%86-4377691246,"python, sql",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer,Prima,United Kingdom,https://uk.linkedin.com/jobs/view/data-engineer-at-prima-3930442053,"python, sql, spark, databricks, kafka, flink, redshift, postgresql, aws, ci/cd",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer,SmartAsset,"New York, NY",https://www.linkedin.com/jobs/view/data-engineer-at-smartasset-4379217371,"python, sql, airflow, dbt, snowflake, redshift, aws, s3, lambda, ci/cd",2026-02-28,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer,Greif,Greater Chennai Area,https://in.linkedin.com/jobs/view/data-engineer-at-greif-4369683753,"sql, snowflake, azure",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Analyst - Data Analysis,Tesco Bengaluru,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/analyst-data-analysis-at-tesco-bengaluru-4377694157,"python, sql, hadoop, hive",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Analyst,Better,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-analyst-at-better-4378781745,"python, sql, snowflake, bigquery, redshift",2026-02-28,2026-02-28T06:51:08.200Z,mid/unspecified,false
Software Engineer-EN,CAE,"Arlington, TX",https://www.linkedin.com/jobs/view/software-engineer-en-at-cae-4351246976,"python, bash, kafka, aws, azure, gcp, docker, kubernetes, ci/cd",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer - New Grad,Lensa,"Redwood City, CA",https://www.linkedin.com/jobs/view/data-engineer-new-grad-at-lensa-4379095390,"python, java, sql, spark, hadoop, airflow, docker",2026-02-28,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer,Samba TV,"Warsaw, Mazowieckie, Poland",https://pl.linkedin.com/jobs/view/data-engineer-at-samba-tv-4378658025,"python, spark, databricks, delta lake, airflow, kafka, flink, snowflake, bigquery, aws, s3, terraform, ci/cd",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Software Engineer - Platform Engineering,Adyen,"Amsterdam, North Holland, Netherlands",https://nl.linkedin.com/jobs/view/software-engineer-platform-engineering-at-adyen-4321776410,"python, java, golang, bash, glue, docker, kubernetes, terraform, ansible, jenkins, ci/cd",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Analista de Dados Júnior - Help Franchising,Banco Bmg,"São Paulo, São Paulo, Brazil",https://br.linkedin.com/jobs/view/analista-de-dados-j%C3%BAnior-help-franchising-at-banco-bmg-4376212692,"python, sql, aws, azure, gcp",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer,Aurum Search Limited,"London Area, United Kingdom",https://uk.linkedin.com/jobs/view/data-engineer-at-aurum-search-limited-4375952374,"python, airflow, kafka, s3",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Associate Data Engineer,Chelsea and Westminster Hospital NHS Foundation Trust,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/associate-data-engineer-at-chelsea-and-westminster-hospital-nhs-foundation-trust-4378789263,,2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer - JHB,Decision Inc.,"Midrand, Gauteng, South Africa",https://za.linkedin.com/jobs/view/data-engineer-jhb-at-decision-inc-4377907522,"sql, azure",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer (SQL),Kforce Inc,"Englewood, CO",https://www.linkedin.com/jobs/view/data-engineer-sql-at-kforce-inc-4379029149,"python, sql, shell, spark, pyspark, athena, aws, emr",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer,Tatton Recruitment Group,"London Area, United Kingdom",https://uk.linkedin.com/jobs/view/data-engineer-at-tatton-recruitment-group-4375958315,"python, go, pyspark, azure",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer,Paragon Skills,"Bristol, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-engineer-at-paragon-skills-4379026784,,2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data & BI Engineer,Fruition Group Ireland,"Dublin, County Dublin, Ireland",https://ie.linkedin.com/jobs/view/data-bi-engineer-at-fruition-group-ireland-4377902059,"python, sql, spark, snowflake, aws, azure, s3, glue, ci/cd",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer (AI) Co-op - Fall 2026,Ahold Delhaize USA,"Chicago, IL",https://www.linkedin.com/jobs/view/data-engineer-ai-co-op-fall-2026-at-ahold-delhaize-usa-4342058869,"python, sql, azure",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
Data Engineer III,Crunchyroll,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-engineer-iii-at-crunchyroll-4368050644,"python, typescript, kafka, postgresql, mysql, dynamodb, aws, docker, kubernetes, ci/cd",2026-02-27,2026-02-28T06:51:08.200Z,mid/unspecified,false
