Title,Company,Location,Link,ListedAt,ScrapedAt,SeniorityHint,IsEntryLevel
Junior Full Stack Developer,Llama,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/junior-full-stack-developer-at-llama-4306117443,2025-09-30,2026-02-09T10:51:20.223Z,entry/intern,true
