Data Engineer,Barclays,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/data-engineer-at-barclays-4425324447,"sql, shell, spark, hadoop, hive, athena, aws, s3, glue, lambda",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer I (R-19280),Dun & Bradstreet,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/data-engineer-i-r-19280-at-dun-bradstreet-4428380129,"python, sql, aws, azure",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Big Data Developer,Grid Dynamics,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/big-data-developer-at-grid-dynamics-4428351084,"spark, hadoop, hive, athena, aws, s3, emr, glue, eks",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer-Python+SQL+Cloud Datawarehouse+DBT+Modeling,Spectral Consultants,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-engineer-python%2Bsql%2Bcloud-datawarehouse%2Bdbt%2Bmodeling-at-spectral-consultants-4425365237,"python, sql, pyspark, dbt, snowflake, redshift",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
"Data Engineer, Healthcare Economics",Optum,"Dublin, County Dublin, Ireland",https://ie.linkedin.com/jobs/view/data-engineer-healthcare-economics-at-optum-4428346156,"python, java, scala, sql, shell, spark, hadoop, airflow, snowflake, aws, azure, ci/cd",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer,Twoday,"Vilnius, Vilniaus, Lithuania",https://lt.linkedin.com/jobs/view/data-engineer-at-twoday-4379184256,"python, sql, pyspark, databricks, airflow, dbt, snowflake, synapse, aws, azure, gcp, ci/cd",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
"Data Engineer, People Innovation Labs",OpenAI,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-engineer-people-innovation-labs-at-openai-4417178054,"python, scala, spark, hadoop, databricks, airflow, dagster, flink, snowflake, s3",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer,Telia,"Vilnius, Vilniaus, Lithuania",https://lt.linkedin.com/jobs/view/data-engineer-at-telia-4345231230,"python, dbt, gcp, dataflow, terraform",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
数据工程师,上海飞未信息技术有限公司,"Guangzhou, Guangdong, China",https://cn.linkedin.com/jobs/view/%E6%95%B0%E6%8D%AE%E5%B7%A5%E7%A8%8B%E5%B8%88-at-%E4%B8%8A%E6%B5%B7%E9%A3%9E%E6%9C%AA%E4%BF%A1%E6%81%AF%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-4425713822,,2026-06-14,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Scientist III,Conduent,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-scientist-iii-at-conduent-4399411882,"sql, snowflake, synapse, azure, ci/cd",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Domain Architect - Associate,JPMorganChase,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-domain-architect-associate-at-jpmorganchase-4418477061,"python, sql",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
ETL Developer,Concentrix,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/etl-developer-at-concentrix-4416147523,"sql, shell, snowflake",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer,myPOS,"Sofia, Sofia City, Bulgaria",https://bg.linkedin.com/jobs/view/data-engineer-at-mypos-4386871848,"sql, spark, databricks, airflow, dagster, snowflake, bigquery, aws, azure, gcp, dataproc, terraform, ci/cd",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Databricks Developer(Delta Lake +Pyspark +ETL) Healthcare- Immediate Joiners only,Spectral Consultants,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/databricks-developer-delta-lake-%2Bpyspark-%2Betl-healthcare-immediate-joiners-only-at-spectral-consultants-4425385552,"spark, databricks, delta lake, terraform, ci/cd",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer,Avanade,Cracow Metropolitan Area,https://pl.linkedin.com/jobs/view/data-engineer-at-avanade-4410262815,"python, sql, pyspark, databricks, azure",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Snowflake Data Engineer (Support & Development),ThreatXIntel,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/snowflake-data-engineer-support-development-at-threatxintel-4427266745,"sql, snowflake",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
"AWS Data Engineer (PySpark, Python SQL)",GC Technologies Pvt Ltd,India,https://in.linkedin.com/jobs/view/aws-data-engineer-pyspark-python-sql-at-gc-technologies-pvt-ltd-4428370218,"python, sql, pyspark, aws",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer - 10 yrs - Health MMH260410-3,Momentum Services,"Navi Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/data-engineer-10-yrs-health-mmh260410-3-at-momentum-services-4398125961,"sql, databricks, postgres, mysql, aws, azure",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Pyspark Developer,Tata Consultancy Services,"Vishakhapatnam, Andhra Pradesh, India",https://in.linkedin.com/jobs/view/pyspark-developer-at-tata-consultancy-services-4428346263,"sql, pyspark",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Azure Data Engineer,Zurich Insurance,"Bratislava, Bratislava, Slovakia",https://sk.linkedin.com/jobs/view/azure-data-engineer-at-zurich-insurance-4427292178,"python, sql, pyspark, databricks, delta lake, azure, ci/cd",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer | Full-Time | Denver Tech Center / OVG NY Corporate,Oak View Group,"Denver, NY",https://www.linkedin.com/jobs/view/data-engineer-full-time-denver-tech-center-ovg-ny-corporate-at-oak-view-group-4428381846,"python, sql, databricks, azure",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Snowflake Developer,Tata Consultancy Services,"Vishakhapatnam, Andhra Pradesh, India",https://in.linkedin.com/jobs/view/snowflake-developer-at-tata-consultancy-services-4428342284,"python, sql, snowflake",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer,Trident Automobiles,Greater Bengaluru Area,https://in.linkedin.com/jobs/view/data-engineer-at-trident-automobiles-4427430311,"python, sql, snowflake, bigquery, redshift",2026-06-14,2026-06-14T09:50:41.567Z,mid/unspecified,false
"Python and Database Developer, Assistant Vice President",Citi,"New York, NY",https://www.linkedin.com/jobs/view/python-and-database-developer-assistant-vice-president-at-citi-4354796301,"python, sql, pyspark, airflow, ecs, kubernetes, jenkins",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer,Scale.jobs,"Seattle, WA",https://www.linkedin.com/jobs/view/data-engineer-at-scale-jobs-4425366626,"python, sql, airflow, dbt, kafka, flink, snowflake, bigquery, aws, kubernetes, terraform, ci/cd",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Developer(Parsing Platform),Arctic Wolf,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/developer-parsing-platform-at-arctic-wolf-4427410706,"python, golang, spark, kafka, flink, aws, azure, gcp, docker, kubernetes",2026-06-14,2026-06-14T09:50:41.567Z,mid/unspecified,false
Microsoft Fabric (Azure Subscription),Infosys,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/microsoft-fabric-azure-subscription-at-infosys-4417501044,"python, sql, pyspark, delta lake, synapse, azure, ci/cd",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
"Software Engineer, Platform ($200k-$250k + Equity) at Duckbill",Jack & Jill,"San Francisco, CA",https://www.linkedin.com/jobs/view/software-engineer-platform-%24200k-%24250k-%2B-equity-at-duckbill-at-jack-jill-4427409805,"python, go, s3",2026-06-14,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer,John Galt Solutions,"Illinois, United States",https://www.linkedin.com/jobs/view/data-engineer-at-john-galt-solutions-4428367779,"python, sql, kubernetes",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer,AgileGrid Solutions,Germany,https://de.linkedin.com/jobs/view/data-engineer-at-agilegrid-solutions-4428608890,"python, sql, kafka, docker, ci/cd",2026-06-14,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer,Rysun Labs,"Houston, TX",https://www.linkedin.com/jobs/view/data-engineer-at-rysun-labs-4425386520,"python, scala, sql, spark, pyspark, hadoop, databricks, snowflake, redshift, synapse, aws, azure, ci/cd",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer – Platform,Spotify,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-engineer-%E2%80%93-platform-at-spotify-4409082639,"python, spark, flink",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
Data Engineer - Assistant Vice President,iCapital,"Salt Lake City, UT",https://www.linkedin.com/jobs/view/data-engineer-assistant-vice-president-at-icapital-4418428321,"python, java, scala, sql, spark, databricks, airflow, dagster, dbt, kafka, flink, snowflake, postgresql, mongodb, aws, azure, gcp, terraform",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
AI Data Engineer,Schonfeld,"New York, NY",https://www.linkedin.com/jobs/view/ai-data-engineer-at-schonfeld-4428367681,"python, java, scala, go, sql, spark, airflow, dagster, kafka, flink, redshift, postgresql, mysql, mongodb, dynamodb, aws, gcp, s3, docker, kubernetes",2026-06-13,2026-06-14T09:50:41.567Z,mid/unspecified,false
"Data Engineer, Quantitative Research",Charles Schwab,"Lone Tree, CO",https://www.linkedin.com/jobs/view/data-engineer-quantitative-research-at-charles-schwab-4425709378,"python, javascript, sql, airflow, dagster, ci/cd",2026-06-14,2026-06-14T09:50:41.567Z,mid/unspecified,false
