Data Engineer,RocketFin,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-engineer-at-rocketfin-4429236840,"python, sql, databricks, snowflake, azure",2026-06-16,2026-06-16T11:29:59.279Z,mid/unspecified,false
Junior Data Engineer,CodeVerse,"London Area, United Kingdom",https://uk.linkedin.com/jobs/view/junior-data-engineer-at-codeverse-4428893408,"sql, databricks, azure",2026-06-15,2026-06-16T11:29:59.279Z,entry/intern,true
Database Engineer,Emdad By Elm,"Riyadh, Saudi Arabia",https://sa.linkedin.com/jobs/view/database-engineer-at-emdad-by-elm-4428026554,"python, sql, bash, shell, postgresql, mongodb",2026-06-16,2026-06-16T11:29:59.279Z,mid/unspecified,false
Data Engineer (Databricks),Xurpas Enterprise,"Taguig, National Capital Region, Philippines",https://ph.linkedin.com/jobs/view/data-engineer-databricks-at-xurpas-enterprise-4429211635,"python, pyspark, databricks",2026-06-16,2026-06-16T11:29:59.279Z,mid/unspecified,false
Data Engineer - Source AI,McKinsey & Company,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-engineer-source-ai-at-mckinsey-company-4417346124,"python, sql, snowflake, s3, ci/cd",2026-06-16,2026-06-16T11:29:59.279Z,mid/unspecified,false
Data Engineer,Digital Waffle,"Edinburgh, Scotland, United Kingdom",https://uk.linkedin.com/jobs/view/data-engineer-at-digital-waffle-4427731130,"sql, databricks, azure, ci/cd",2026-06-15,2026-06-16T11:29:59.279Z,mid/unspecified,false
Data Engineer,Zealous Agency,"West Midlands, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-engineer-at-zealous-agency-4428890179,"python, sql, pyspark, azure",2026-06-15,2026-06-16T11:29:59.279Z,mid/unspecified,false
Analista de Dados I,Lojas Renner S.A.,Greater Porto Alegre,https://br.linkedin.com/jobs/view/analista-de-dados-i-at-lojas-renner-s-a-4426436680,"sql, pyspark",2026-06-15,2026-06-16T11:29:59.279Z,mid/unspecified,false
Data Engineer,Equifax,Pune/Pimpri-Chinchwad Area,https://in.linkedin.com/jobs/view/data-engineer-at-equifax-4415658542,"python, java, scala, sql, spark, hadoop, airflow, kafka, postgres, gcp, dataflow",2026-06-15,2026-06-16T11:29:59.279Z,mid/unspecified,false
Data Engineer,Station,"England, United Kingdom",https://uk.linkedin.com/jobs/view/data-engineer-at-station-4427713710,"python, sql, aws, azure",2026-06-15,2026-06-16T11:29:59.279Z,mid/unspecified,false
Data Engineer,IndusInd Bank,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-engineer-at-indusind-bank-4426471828,"spark, pyspark, databricks, delta lake, snowflake, synapse, azure, ci/cd",2026-06-16,2026-06-16T11:29:59.279Z,mid/unspecified,false
Analista de Dados Jr,Yapp,"Contagem, Minas Gerais, Brazil",https://br.linkedin.com/jobs/view/analista-de-dados-jr-at-yapp-4429131371,,2026-06-15,2026-06-16T11:29:59.279Z,mid/unspecified,false
Data Engineer (Freelance),BeGig,United States,https://www.linkedin.com/jobs/view/data-engineer-freelance-at-begig-4425799568,"python, sql, spark, kafka, aws, azure, gcp",2026-06-15,2026-06-16T11:29:59.279Z,mid/unspecified,false
Associate - Data Analytics and BI Engineer,Natixis Corporate & Investment Banking,"Hong Kong, Hong Kong SAR",https://hk.linkedin.com/jobs/view/associate-data-analytics-and-bi-engineer-at-natixis-corporate-investment-banking-4416526015,"sql, azure",2026-06-16,2026-06-16T11:29:59.279Z,mid/unspecified,false
Data Engineer,Software Technology Inc.,"Glendale, CA",https://www.linkedin.com/jobs/view/data-engineer-at-software-technology-inc-4429109985,"python, java, scala, sql, spark, databricks, delta lake, airflow, snowflake, aws, kubernetes",2026-06-15,2026-06-16T11:29:59.279Z,mid/unspecified,false
Data Engineer,Verve,"New York, United States",https://www.linkedin.com/jobs/view/data-engineer-at-verve-4428878079,"sql, airflow, bigquery, aws",2026-06-15,2026-06-16T11:29:59.279Z,mid/unspecified,false
Data Engineer Specialist,Google Operations Center,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/data-engineer-specialist-at-google-operations-center-4429269241,"python, sql, mysql, gcp",2026-06-16,2026-06-16T11:29:59.279Z,mid/unspecified,false
Data engineer / Bi Developer,Plexus Tech,Spain,https://es.linkedin.com/jobs/view/data-engineer-bi-developer-at-plexus-tech-4426477441,"java, sql, kafka",2026-06-16,2026-06-16T11:29:59.279Z,mid/unspecified,false
Python Data Engineer,United Software Group Inc,"Jersey City, NJ",https://www.linkedin.com/jobs/view/python-data-engineer-at-united-software-group-inc-4426406325,"python, sql, spark, pyspark, hadoop, kafka",2026-06-15,2026-06-16T11:29:59.279Z,mid/unspecified,false
