Title,Company,Location,Link,ListedAt,ScrapedAt
Software Engineer Internship | Frontend,Ramp,"New York, United States",https://www.linkedin.com/jobs/view/software-engineer-internship-frontend-at-ramp-4336297421,2026-01-19,2026-01-19T11:55:10.103Z
"Software Engineer Internship / Co-op, Applied Emerging Talent (Fall 2026)",OpenAI,"San Francisco, CA",https://www.linkedin.com/jobs/view/software-engineer-internship-co-op-applied-emerging-talent-fall-2026-at-openai-4353601168,2026-01-15,2026-01-19T11:55:10.107Z
Software Engineer Intern (Summer 2026),Notion,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-intern-summer-2026-at-notion-4334357264,2026-01-09,2026-01-19T11:55:10.107Z
******** ******** ****** (****** ****),******,"*** *********, **",https://www.linkedin.com/jobs/view/software-engineer-intern-summer-2026-at-notion-4334237862,2026-01-13,2026-01-19T11:55:10.107Z
******** ********* - **********,*****,"*********, **",https://www.linkedin.com/jobs/view/software-developer-internship-at-lensa-4364200546,2026-01-19,2026-01-19T11:55:10.107Z
******** ******** ********** | *******,****,"*** ****, ****** ******",https://www.linkedin.com/jobs/view/software-engineer-internship-backend-at-ramp-4336137707,2026-01-18,2026-01-19T11:55:10.107Z
******** *********** ******,*********,"*********, *********, *****",https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4358388076,2026-01-07,2026-01-19T11:55:10.107Z
