Data Analyst [Fixed Term Contract- 12 months],LinkedIn,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-analyst-fixed-term-contract-12-months-at-linkedin-4407570914,sql,2026-04-28,2026-04-28T08:39:34.255Z,mid/unspecified,false
"Software Engineer, New Grad (AI)",Notion,"San Francisco, CA",https://www.linkedin.com/jobs/view/software-engineer-new-grad-ai-at-notion-4407498584,"python, typescript, postgres, mysql",2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer,Al Safi Danone | الصافي دانون,"Riyadh, Saudi Arabia",https://sa.linkedin.com/jobs/view/data-engineer-at-al-safi-danone-%D8%A7%D9%84%D8%B5%D8%A7%D9%81%D9%8A-%D8%AF%D8%A7%D9%86%D9%88%D9%86-4407405301,"python, azure, gcp",2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Analyst (Python),Walmart de México y Centroamérica,Mexico City Metropolitan Area,https://mx.linkedin.com/jobs/view/data-analyst-python-at-walmart-de-m%C3%A9xico-y-centroam%C3%A9rica-4407481059,,2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer,RedRock Resourcing,"Solihull, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-engineer-at-redrock-resourcing-4405118536,,2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Vaga para Engenheiro de Dados Júnior (Remoto),NIVU,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/vaga-para-engenheiro-de-dados-j%C3%BAnior-remoto-at-nivu-4406251705,python,2026-04-28,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer,OP,"Plano, TX",https://www.linkedin.com/jobs/view/data-engineer-at-op-4405146743,"sql, spark, airflow, kafka, aws",2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Vaga para Analista de Dados Júnior (Remoto),NIVU,"Florianópolis, Santa Catarina, Brazil",https://br.linkedin.com/jobs/view/vaga-para-analista-de-dados-j%C3%BAnior-remoto-at-nivu-4406257647,python,2026-04-28,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer (Python & SQL),"Holistic Partners, Inc","Boston, MA",https://www.linkedin.com/jobs/view/data-engineer-python-sql-at-holistic-partners-inc-4405998406,,2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Warehouse Engineer,Samsung TV Plus,Los Angeles Metropolitan Area,https://www.linkedin.com/jobs/view/data-warehouse-engineer-at-samsung-tv-plus-4406216189,,2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer,DHL,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-engineer-at-dhl-4407436052,"python, snowflake, ci/cd",2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Analytics Engineer,Fortell,"New York, NY",https://www.linkedin.com/jobs/view/analytics-engineer-at-fortell-4407568877,"python, sql, dbt",2026-04-28,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer,METRO AEBE,"Athens, Attiki, Greece",https://gr.linkedin.com/jobs/view/data-engineer-at-metro-aebe-4404698264,"python, sql, databricks, azure",2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Remote Data Engineer I,Spartanburg Regional Healthcare System,"Spartanburg, SC",https://www.linkedin.com/jobs/view/remote-data-engineer-i-at-spartanburg-regional-healthcare-system-4407553503,,2026-04-28,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer (Azure),WEG Tech,"Coventry, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-engineer-azure-at-weg-tech-4407410970,"sql, dbt, snowflake, aws, azure",2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer,Pierre Fabre Laboratories,"Secaucus, NJ",https://www.linkedin.com/jobs/view/data-engineer-at-pierre-fabre-laboratories-4393054208,"python, sql, snowflake, gcp",2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer,CrossBoundary Group,"Nairobi, Nairobi County, Kenya",https://ke.linkedin.com/jobs/view/data-engineer-at-crossboundary-group-4407196865,"python, sql, dbt, snowflake, redshift, aws, azure",2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer / BI Developer,Entelgy,"Madrid, Community of Madrid, Spain",https://es.linkedin.com/jobs/view/data-engineer-bi-developer-at-entelgy-4407420051,,2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer,Caruso,"Auckland, Auckland, New Zealand",https://nz.linkedin.com/jobs/view/data-engineer-at-caruso-4407547969,,2026-04-28,2026-04-28T08:39:34.255Z,mid/unspecified,false
"AI Strategic Cloud Engineer, Google Cloud",Google,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/ai-strategic-cloud-engineer-google-cloud-at-google-4405969613,"python, java, go, spark, hadoop, hive, beam, dataflow",2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer,Goodwill Kentucky,"Louisville, KY",https://www.linkedin.com/jobs/view/data-engineer-at-goodwill-kentucky-4407471987,"python, sql, azure",2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
Data Engineer,Loopback Health,"Dallas, TX",https://www.linkedin.com/jobs/view/data-engineer-at-loopback-health-4405160410,"python, sql, databricks, snowflake, azure",2026-04-27,2026-04-28T08:39:34.255Z,mid/unspecified,false
